NatEmis|GIS_Longitude|GIS_Latitude
800030502|30.40295|-27.172717
800006353|29.89733|-26.91401
800006361|30.89995|-26.09047
800006379|31.13533|-25.075
800006403|31.09868|-25.22095
800006411|31.81888|-25.73557
800006429|30.868|-26.22167
800006437|30.58647|-27.04103
800006478|31.14967|-25.12618
800006486|29.77887|-27.31488
800035496|.|.
800006510|30.81012|-25.99197
800006551|31.62657|-25.68828
800006577|28.96383|-25.1445
800006593|31.02133|-26.0385
800006619|29.7306|-25.8163
800006635|30.57937|-26.21907
800006676|29.08378|-26.54202
800006668|30.4475|-27.01783
800006700|29.2085|-26.96383
800006718|28.618|-26.651
800006783|29.02098|-26.71578
800006791|29.60507|-27.1303
800006809|29.96867|-26.48983
800006817|30.6755|-26.64267
800026294|28.79933|-25.0535
800006882|30.55532|-25.96183
800035192|31.3678|-24.9215
800029728|.|.
800006924|31.26828|-25.35372
800006916|28.82967|-25.36083
800006957|31.20844|-25.22653
800034996|31.2191|-24.9065
800034909|31.1202|-24.6063
800035193|31.3202|-24.8738
800006999|29.207|-26.96767
800035484|.|.
800007021|29.13163|-25.87203
800007039|31.11253|-25.19738
800026443|30.39|-26.85567
800006908|29.12895|-25.85572
800007112|30.93063|-25.45845
800035194|31.3085|-24.8852
800034157|31.579803113|-25.70261404
800027912|29.3125|-26.65692
800034857|31.078977261|-24.600032948
800013433|29.05568|-26.52545
800009258|31.33717|-25.53623
800007203|31.18928|-25.68652
800007229|29.06933|-25.119
800007237|28.8625|-25.04917
800028605|30.7642|-24.62484
800007260|30.91967|-26.25
800007278|28.6227|-25.0869
800007310|30.10733|-26.93133
800034289|.|.
800007336|31.02217|-25.76667
800007385|29.56767|-25.8975
800007419|28.62837|-25.01722
800034885|30.9847|-24.693
800007476|30.76563|-26.95338
800034886|31.0223|-24.7258
800030726|28.03574|-25.25975
800007534|28.71852|-25.03362
800034967|31.0365|-24.5878
800035487|.|.
800007575|31.1701|-25.45522
800007583|28.77907|-24.99073
800007591|28.6915|-26.12333
800007609|30.73458|-26.29993
800007625|28.76878|-25.38682
800007633|31.11417|-25.17522
800007641|30.95645|-25.80282
800007658|29.99228|-25.67833
800007666|29.18967|-25.87733
800007674|29.02615|-25.30767
800034830|31.2567|-24.8202
800026484|28.73983|-25.392
800035316|.|.
800002774|31.1885|-25.051
800007690|28.641223008|-25.134086415
800034910|31.2588|-24.6093
800007724|31.12642|-25.14392
800007732|30.00333|-26.23783
800007757|29.18217|-25.86883
800007765|30.99873|-27.19142
800007773|29.22379|-26.96304
800007781|31.85938|-25.66666
800007799|31.92882|-25.90982
800007807|31.81152|-25.66397
800007815|30.77842|-26.05228
800007823|28.81862|-25.35028
800007831|31.09685|-25.18368
800034998|31.140715343|-24.954802206
800007856|28.86247|-25.38022
800007872|31.17303|-25.28267
800010207|29.21483|-26.9645
800007898|30.73048|-26.4087
800007906|29.393|-26.42817
800007880|28.834|-25.349
800007922|28.82515|-25.39715
800007948|30.77698|-26.30165
800008607|31.13213|-25.34117
800007963|28.78017|-25.0065
800006262|30.80578|-26.00913
800029652|28.6366|-25.447417
800007989|29.08912|-26.44003
800007997|29.08982|-26.52355
800008003|30.17533|-25.1455
800008011|30.9115|-26.91192
800008177|30.9588|-25.47912
800008383|29.98767|-26.3055
800028548|30.80289|-24.66934
800008417|31.7509|-25.70338
800008441|28.8611|-24.97528
800008524|29.07961|-25.79493
800034941|31.1055|-24.7867
800008581|29.08135|-26.52983
800008599|31.1922|-25.21315
800034784|30.22105|-26.27247
800035503|.|.
800008649|29.53283|-26.581
800008656|29.12137|-25.87033
800008623|31.7815|-25.64478
800008664|29.01767|-25.4725
800008672|31.75455|-25.73208
800008698|28.901|-25.11817
800008714|30.96967|-27.27433
800008730|28.7075|-25.42567
800008755|29.2|-26.24867
800035056|31.123|-24.975
800008771|29.07517|-25.13183
800008789|29.943|-26.50733
800008813|30.93367|-27.24283
800008821|30.03324|-26.92937
800008839|29.73267|-26.1295
800034999|31.1852|-24.955
800028555|30.80271|-24.66978
800028613|30.79241|-24.61982
800029330|29.44918|-25.74472
800035057|31.0845|-24.9707
800008938|29.869|-27.00417
800008946|30.66783|-26.61962
800008953|30.56617|-25.95952
800008979|28.97963|-25.85857
800008987|31.05417|-25.79133
800009001|30.98717|-25.48933
800009019|30.24793|-25.09842
800009043|30.20805|-26.28142
800009050|30.67983|-25.567
800009068|29.66753|-26.44797
800009084|29.47983|-25.74483
800009100|29.24533|-25.93833
800009126|28.60505|-26.16545
800009175|28.76168|-26.74012
800009183|28.50041|-26.80009
800009191|29.4665|-26.45833
800009217|29.116|-26.47017
800009225|29.9895|-26.53467
800009233|29.23727|-26.92391
800009266|29.25483|-26.96783
800009274|29.46683|-25.76667
800009282|29.0954|-26.41878
800009290|29.24253|-25.90343
800009308|30.386|-25.2985
800009324|29.4575|-26.0995
800009332|29.22733|-25.87
800009340|29.59033|-26.01667
800009357|29.26017|-26.25833
800009365|29.17968|-26.51753
800009381|30.95833|-25.49302
800009399|28.9235|-26.384
800009407|30.46085|-26.38863
800009415|30.46283|-25.10227
800009423|30.2472|-25.66928
800009431|31.50672|-25.493
800009464|29.46233|-25.76267
800009480|30.98678|-25.47187
800009498|31.13973|-25.0365
800009514|29.26617|-26.249
800009522|30.3327|-25.64328
800009530|29.20502|-26.51993
800009548|29.24483|-25.85217
800009563|30.80117|-26.99283
800009571|29.87893|-27.36607
800009597|29.24983|-25.91083
800009605|29.807|-25.94917
800009621|30.7795|-25.09867
800009639|29.066|-26.52467
800009647|31.5815|-24.9875
800009654|29.4675|-25.77417
800009662|29.24824|-26.94843
800009688|28.53687|-26.18423
800009696|29.22767|-25.8815
800009704|29.2275|-25.92
800009720|29.22469|-26.49214
800009746|29.7705|-25.576
800009753|31.0094|-25.32753
800009761|30.788|-27.123
800009779|30.22443|-26.27548
800009787|30.79363|-26.029
800009795|31.8135|-25.67167
800009803|29.45167|-26.47167
800035058|31.1413|-24.9745
800034580|30.943438927|-26.223266463
800009845|29.21967|-25.94267
800007161|30.76513|-26.25063
800034831|31.2197|-24.7427
800035311|.|.
800030007|28.727683|-25.4055
800009894|29.436|-26.4905
800035059|31.1045|-24.9722
800034887|30.9713|-24.7537
800009985|30.24588|-25.99695
800009993|28.89432|-24.93517
800010009|28.84968|-24.96132
800010017|31.10347|-25.1914
800010041|28.87117|-24.97267
800010058|29.2|-26.16217
800035125|31.0367|-24.7927
800035527|.|.
800034888|31.0038|-24.7242
800010116|31.1704|-25.44762
800010124|31.17695|-25.45822
800034889|30.9757|-24.7697
800010140|30.1094|-26.41992
800034859|31.0382|-24.6582
800010165|28.81067|-25.02133
800010199|28.96115|-25.31275
800030569|29.11611|-25.85529
800010223|31.28028|-25.40478
800035126|31.0258|-24.6223
800010264|29.2085|-26.96383
800010280|30.41717|-25.08733
800005025|28.72993|-25.36543
800034860|31.0034|-24.6426
800000455|31.35831|-25.51975
800006502|30.78403|-26.0244
800034912|31.1428|-24.6348
800035127|31.0192|-24.7705
800010348|28.83967|-25.1575
800010363|30.758|-27.27367
800010389|29.08027|-26.54492
800010397|30.83005|-26.23705
800010405|31.71183|-25.63417
800010413|31.14183|-25.40283
800010421|31.17427|-25.48335
800010447|30.79148|-26.45667
800010462|30.7785|-25.078
800010470|31.09442|-25.20665
800010488|29.2015|-26.97333
800010496|29.95967|-26.50817
800010520|30.77963|-26.40043
800035096|31.369227647|-24.964183152
800010553|28.649994614|-25.131956097
800010579|30.90117|-26.15683
800031625|31.052251911|-25.790066857
800012252|31.22268|-25.22417
800010603|30.79533|-26.39668
800010611|30.77383|-26.138
800010629|28.75567|-25.10333
800003038|31.79133|-25.90883
800010645|31.63338|-25.67622
800035097|31.2012|-24.972
800010686|30.4284|-26.39448
800010694|31.52367|-25.65827
800030635|31.288783|-25.672933
800010702|29.8845|-27.25467
800010710|31.63608|-25.68788
800010736|30.96082|-25.4788
800010744|30.97117|-26.08817
800010751|31.88417|-25.872
800035026|31.2755|-24.6717
800010785|31.4983|-25.69478
800010793|31.81128|-25.73313
800035195|31.2868|-24.8403
800034969|31.058035565|-24.577965469
800010835|31.13442|-25.12102
800010843|29.8415|-26.62188
800010850|29.03833|-25.1145
800010868|31.12568|-25.18827
800010884|30.9025|-26.25433
800010892|31.84433|-25.95733
800010900|31.678|-25.66617
800010926|31.07558|-25.3057
800005363|30.453017|-25.094888
800005165|30.47154|-25.10192
800017764|30.43917|-25.0895
800010975|29.46683|-26.47167
800026708|30.73497|-26.28928
800035098|31.2343|-24.9565
800034890|31.0238|-24.719
800035060|31.1072|-24.9377
800034861|31.1025|-24.6907
800011049|29.03197|-26.00385
800035196|31.3883|-24.8928
800011106|29.0062|-25.0979
800011130|30.38478|-27.25338
800011148|30.77328|-26.40805
800034913|31.1596|-24.6154
800028902|28.49527|-25.15009
800011197|28.9925|-25.1063
800011213|30.131|-26.84183
800034832|31.2927|-24.8187
800011254|29.22017|-26.97167
800035197|31.3667|-24.9033
800011270|28.69448|-25.0201
800011288|28.52467|-25.11622
800034914|31.0858|-24.6042
800034915|31.2097|-24.6212
800035198|31.4078|-24.8703
800011338|28.92333|-25.21017
800011353|29.02913|-25.1856
800011361|30.92848|-27.02105
800035061|31.124|-24.9553
800011403|30.92017|-26.17633
800035099|31.1912|-24.9708
800029397|28.699767|-26.102983
800035157|31.203|-24.7212
800011445|28.93708|-25.30242
800035083|31.1002|-24.8527
800011460|28.94032|-25.29363
800030676|31.68932|-25.654546
800035002|31.2235|-24.9335
800030429|31.761833|-25.689883
800011494|31.85372|-25.67288
800035158|31.3537|-24.708
800011528|28.9933|-25.1021
800011536|31.60483|-25.793
800011544|30.87583|-26.24033
800011551|31.55413|-25.69143
800035199|31.3402|-24.8482
800011569|31.719|-25.888
800034971|31.0755|-24.5932
800011601|31.07333|-27.12222
800034972|31.0362|-24.5885
800034833|31.319|-24.769
800035027|31.3382|-24.5855
800035159|31.2135|-24.7185
800011676|31.5153|-25.67328
800035029|31.3213|-24.5763
800034891|30.9713|-24.7537
800011734|31.72355|-25.68937
800035160|31.2703|-24.7047
800034942|31.056|-24.7593
800011759|31.85912|-25.79837
800011775|31.14103|-25.094
800034892|30.9913|-24.6712
800011825|29.1839|-26.03545
800011841|28.7706|-25.39117
800034916|31.154|-24.6202
800011866|31.14537|-25.30975
800011874|29.449|-25.74917
800035100|31.2552|-24.955
800011890|29.00387|-25.2018
800022574|28.76867|-25.10117
800011916|30.81665|-25.9973
800011932|31.21318|-25.23112
800011957|29.08155|-25.11407
800035062|31.089|-24.9567
800028621|30.74236|-24.63853
800034863|31.039|-24.6205
800035161|31.2252|-24.6835
800012039|28.87387|-24.95335
800035063|31.1252|-24.9763
800012062|28.93933|-25.1095
800012070|31.1975|-25.27942
800035064|31.1262|-24.9577
800012104|30.412|-26.99183
800012112|28.41533|-25.1695
800012120|29.1845|-25.87467
800012138|28.68145|-25.00335
800035030|31.3412|-24.6423
800012179|31.8355|-25.67067
800000430|31.14493|-25.41038
800034893|30.9892|-24.7237
800034894|31.0023|-24.7178
800012211|29.01267|-25.1745
800005330|31.1874|-25.42998
800012229|28.87517|-25.33583
800035101|31.3695|-24.9403
800012278|29.095|-25.51867
800012302|28.54983|-25.10553
800030270|.|.
800012328|28.43967|-25.16483
800012336|31.01733|-27.30533
800012344|29.00067|-25.16417
800034834|31.209|-24.7598
800034835|31.2877|-24.8067
800035031|31.4503|-24.6858
800012393|28.6745|-25.991
800035032|31.4087|-24.6353
800012435|31.1307|-25.18
800012443|31.70235|-25.8545
800034895|30.9867|-24.6857
800012484|28.491|-25.146
800034975|30.9678|-24.591
800035102|31.2407|-24.9577
800034864|31.023|-24.6698
800035003|31.2218|-24.9583
800012526|31.15002|-25.33112
800012930|29.09913|-26.56895
800034976|31.0188|-24.5925
800012542|28.83482|-25.38983
800012575|29.11473|-25.86823
800012583|31.16518|-25.3541
800030601|31.762898666|-25.689244233
800012591|29.06703|-25.10548
800012609|30.81457|-25.97742
800012625|31.85433|-25.6705
800012633|30.8156|-25.99012
800012658|30.41842|-25.09237
800030528|30.782379123|-27.023495458
800035065|31.1063|-24.9358
800012724|29.07793|-25.13335
800026591|29.00883|-25.4745
800012732|28.83433|-25.34583
800012757|30.47133|-25.05683
800034865|31.0175|-24.6065
800035066|31.1508|-24.9243
800012815|30.85283|-26.1505
800034943|31.0872|-24.7917
800034978|30.9743|-24.6045
800012898|30.41683|-25.09483
800012948|31.8079|-25.88146
800012955|31.81105|-25.64873
800012971|31.1816|-25.47013
800034944|31.0945|-24.819
800034917|31.1098|-24.5737
800013011|31.35195|-25.50428
800013029|28.826|-25.35483
800013037|29.98483|-26.31433
800013045|28.41917|-25.17333
800013078|31.11405|-25.17928
800013086|29.05905|-25.10603
800034945|31.0537|-24.752
800035524|.|.
800013136|29.056|-26.90417
800013169|28.8015|-25.0575
800013185|30.50202|-27.14262
800034946|31.0543|-24.7232
800013219|28.9299|-25.0412
800004366|30.49994|-25.39997
800035005|31.1695|-24.9512
800035067|31.1228|-24.9577
800034896|30.9753|-24.769
800035128|31.0427|-24.7725
800035068|31.1083|-24.9517
800028647|30.76637|-24.59395
800035033|31.341|-24.6362
800035103|31.1712|-24.9912
800034789|28.727276|-25.40553
800013300|31.8257|-25.66322
800035130|31.0253|-24.7545
800035131|31.0688|-24.7932
800034897|30.9842|-24.7023
800013383|31.67983|-25.66083
800013391|31.49912|-25.69853
800034836|31.2088|-24.82
800007195|31.36328|-25.52408
800035162|31.2232|-24.684
800035085|31.0946|-24.8405
800035104|31.2093|-24.9673
800013508|28.77608|-25.39397
800034837|31.3028|-24.7712
800013524|31.6905|-25.85983
800034918|31.142|-24.6027
800013557|30.77483|-26.29478
800013565|31.18928|-25.42903
800013573|29.01483|-25.17183
800013607|29.73133|-26.13283
800013615|29.07202|-26.52553
800013623|28.85545|-25.38552
800013631|30.84905|-26.22668
800013649|31.60632|-25.74363
800013656|31.89067|-25.83683
800035105|31.25|-24.9582
800013680|31.85372|-25.67288
800013698|28.95433|-25.3535
800035106|31.2878|-24.9187
800013722|31.93258|-25.92458
800013730|31.89267|-25.7435
800013748|31.15967|-25.41683
800013755|31.9516|-25.65948
800034132|31.32351|-25.50938
800013763|28.8585|-25.13767
800013771|28.851|-25.15067
800013789|28.75567|-25.10033
800013805|31.1827|-25.35653
800006544|31.95318|-25.93485
800013847|31.81955|-25.8649
800035006|31.2577|-24.8877
800013870|31.72605|-25.63898
800035034|31.3568|-24.6507
800013912|28.70991|-26.08815
800013904|31.12718|-25.17331
800013920|31.82233|-25.85567
800026344|31.53633|-25.75083
800013938|31.14042|-25.16947
800013961|31.89895|-25.66013
800013979|29.03882|-25.9946
800013987|30.79183|-26.83495
800013995|30.7795|-25.07498
800014019|29.26867|-26.25017
800014027|30.77518|-26.42947
800030593|31.371588312|-24.945466546
800014043|30.87648|-26.23168
800014050|31.10448|-25.2271
800014068|31.15112|-25.20007
800035163|31.1473|-24.7259
800014076|28.8025|-25.34417
800014084|31.70283|-25.85567
800014100|31.85178|-25.65775
800014118|29.009|-25.46983
800014142|31.13147|-25.34463
800014159|28.95763|-25.31025
800014167|31.6374|-25.75962
800035201|31.3742|-24.871
800034919|31.2595|-24.6247
800023440|30.83173|-26.3392
800014191|31.51608|-25.48612
800035007|31.2043|-24.9035
800014225|31.592|-25.78417
800026583|29.03517|-25.46733
800014233|29.4405|-25.75383
800014258|30.80801|-25.96476
800014241|31.0215|-25.769
800014266|31.16332|-25.36415
800030122|.|.
800014274|29.50783|-25.80502
800015842|29.48189|-25.77147
800035608|.|.
800014282|29.45383|-25.77883
800014316|30.65302|-26.20727
800014340|30.8476|-27.04733
800014357|31.80322|-25.72862
800014365|31.8659|-25.67327
800035202|31.4092|-24.8737
800013441|28.71581|-25.40442
800014399|28.95467|-25.30517
800014407|30.7807|-26.0456
800014415|29.9825|-26.31633
800035108|31.1588|-24.9853
800014449|29.45533|-25.58177
800035109|31.3077|-24.9357
800026567|28.7624|-25.32502
800034947|31.0695|-24.7595
800014464|30.80873|-25.97623
800014498|30.8473|-26.2232
800014506|28.77267|-26.75817
800014522|30.76793|-26.90402
800014514|31.13697|-25.34773
800013888|30.90117|-26.16733
800035069|31.1595|-24.9353
800014597|28.67607|-25.02188
800014613|29.19162|-25.8732
800014639|28.551|-25.1035
800014654|28.51253|-25.10788
800014662|28.65297|-25.08635
800014696|28.78633|-25.01033
800035133|31.035|-24.8068
800014712|29.07067|-25.10417
800014753|28.694|-25.02542
800014761|31.16828|-25.24118
800014779|28.77573|-25.38892
800014795|28.41533|-25.15867
800014803|28.65883|-26.5335
800035070|31.1363|-24.9547
800014845|28.6412|-25.07447
800014860|28.788|-25.01933
800014878|29.21933|-25.74783
800035071|31.1213|-24.958
800035008|31.2338|-24.919
800014951|28.92168|-25.05303
800034869|31.0868|-24.6202
800014969|28.92885|-25.07243
800034899|31.0065|-24.7373
800034870|30.9846|-24.6623
800015008|29.209|-25.71517
800028563|30.79823|-24.62697
800015032|28.94165|-25.05457
800015040|28.63328|-25.06867
800015065|28.72765|-25.00417
800015073|28.63833|-25.45917
800035407|.|.
800015099|29.01037|-25.29323
800015123|30.93178|-25.79248
800015149|30.90077|-27.13745
800034920|31.1238|-24.6352
800035135|31.0765|-24.8183
800034871|31.1193|-24.6928
800015222|29.90017|-25.83617
800004507|29.62072|-26.74548
800035497|.|.
800015289|29.10727|-25.88328
800015297|28.99257|-25.1311
800035609|.|.
800034921|31.143|-24.609
800034900|30.9912|-24.7222
800034901|31.0203|-24.701
800035479|.|.
800034902|31.0055|-24.6925
800034872|31.0213|-24.635
800014738|28.70683|-25.38467
800034583|29.11348|-25.84664
800035009|31.1555|-24.9588
800005561|28.65678|-25.02583
800000661|31.0435|-25.77467
800015487|28.93967|-25.10833
800015511|31.24752|-25.49007
800034922|31.2517|-24.6233
800015545|28.938|-25.356
800015552|29.43043|-25.75267
800015586|29.73417|-26.13183
800015602|30.08883|-25.40967
800015628|31.83085|-25.75477
800035499|.|.
800035164|31.1535|-24.7251
800034949|31.1075|-24.7407
800034924|31.1208|-24.6065
800035165|31.2098|-24.7192
800015685|28.427|-25.16183
800015701|30.76287|-26.293
800015719|31.55133|-25.71683
800015727|28.91617|-26.38133
800015735|29.07365|-25.30688
800015743|31.15817|-25.05367
800015768|31.1188|-25.16015
800015784|31.855|-25.79417
800015792|30.52167|-26.85967
800015818|31.14267|-25.422
800015826|30.97633|-26.109
800035035|31.3513|-24.5683
800015867|31.16172|-25.31403
800015875|29.42317|-25.76217
800015883|31.1525|-25.3735
800015933|31.1505|-25.376
800030361|31.6912|-25.65432
800015941|31.14922|-25.12618
800035036|31.3708|-24.6187
800035037|31.3507|-24.6408
800034979|31.0885|-24.588
800035038|31.4083|-24.6595
800016022|28.7702|-25.42923
800016030|28.705|-25.41883
800016063|29.05693|-26.50545
800016071|31.21802|-25.31913
800035110|31.3202|-24.9528
800015230|29.42317|-25.76217
800016097|29.4835|-27.08767
800016105|28.89052|-25.33195
800034950|31.0535|-24.7238
800034839|31.2235|-24.822
800035166|31.3089|-24.7472
800035167|31.293|-24.7037
800016147|28.80315|-25.41467
800016154|29.46183|-26.47017
800016162|31.7475|-25.69617
800034873|31.0367|-24.6098
800016238|29.94517|-27.14933
800016246|29.12845|-25.86037
800016253|29.01492|-25.2968
800035136|31.0253|-24.7875
800016287|31.2286|-25.43125
800016303|30.58528|-26.44455
800034980|31.0653|-24.5858
800016329|29.01167|-25.10167
800016337|30.7817|-27.0225
800016345|28.81818|-25.28268
800016386|29.01317|-25.168
800034840|31.2382|-24.7547
800016410|31.79905|-25.68507
800016428|31.91545|-25.92883
800034951|31.0525|-24.7542
800016436|31.19453|-25.4346
800016451|31.79198|-25.82048
800034633|31.50727|-25.65926
800016469|30.77517|-27.01967
800016477|31.608|-25.7412
800035483|.|.
800035168|31.3005|-24.7028
800016535|28.64722|-25.46092
800016568|30.8365|-27.3005
800016576|29.12895|-25.85572
800016592|30.9694|-25.48282
800030064|30.984708|-25.48151
800016626|31.00633|-25.47542
800035203|31.2762|-24.8395
800035526|.|.
800030486|30.0207|-26.53555
800016709|30.661|-26.61502
800016717|28.8895|-25.39883
800034635|31.20521|-25.27635
800016725|30.51473|-27.07713
800016758|30.97533|-26.121
800016790|31.1359|-25.33235
800016832|31.04522|-25.03378
800016840|31.035|-25.773
800035137|31.0348|-24.8005
800035086|31.0945|-24.8419
800035379|.|.
800016881|30.77153|-26.0694
800035523|.|.
800030478|31.781633|-25.774017
800035111|31.2375|-24.986
800026393|31.50993|-25.68847
800016931|28.98407|-25.28432
800017012|31.14787|-27.30592
800017038|29.18832|-25.87425
800017046|28.90417|-25.104
800017053|29.0197|-25.21943
800034952|31.1217|-24.8008
800034981|30.9834|-24.585
800017087|28.56217|-25.1145
800017095|30.39525|-27.14565
800034841|31.1387|-24.8188
800034953|31.0862|-24.7912
800030015|31.128783701|-25.046804076
800017145|28.94317|-25.35217
800017194|30.84842|-26.89313
800034642|30.71512|-26.44552
800030221|29.61595|-26.737417
800017210|30.78693|-27.0301
800017251|31.87983|-25.88283
800017269|30.80283|-26.25967
800017277|30.9745|-26.20383
800017293|28.63023|-25.07615
800017327|28.7725|-26.7555
800017343|30.67048|-27.1705
800017350|31.85453|-25.79398
800026716|30.77195|-26.36756
800035010|31.2258|-24.92
800035498|.|.
800035087|31.0876|-24.8447
800035139|31.0513|-24.8205
800035072|31.1498|-24.9898
800035039|31.3567|-24.6427
800035208|31.3063|-24.8885
800035040|31.2742|-24.6557
800017475|29.07305|-25.30722
800017491|31.15218|-25.36693
800034842|31.2352|-24.767
800035041|31.286|-24.6615
800017533|29.2145|-26.9645
800035012|31.2228|-24.9253
800028761|28.42384|-26.8882
800017616|28.768|-26.03045
800035169|31.1822|-24.7219
800017806|29.06412|-26.51558
800012617|29.06412|-26.51558
800017822|28.69469|-26.13117
800017855|30.14033|-26.69167
800032631|30.8356|-24.92745
800034925|31.1247|-24.6335
800017913|28.79783|-25.01117
800034982|31.1018|-24.6012
800035113|31.1885|-24.9712
800017996|29.6204|-27.15997
800035384|.|.
800018002|28.92233|-26.38433
800018069|29.1953|-25.88008
800018077|30.26007|-25.44361
800018085|31.55917|-25.707
800018093|31.19147|-25.36945
800018101|28.48117|-25.15417
800018119|29.05333|-25.138
800018127|31.81947|-25.74995
800018135|28.82345|-25.39898
800018143|30.7935|-26.42782
800018150|28.79137|-25.40502
800035114|31.1897|-24.9912
800034488|30.46954|-27.02051
800018184|28.99395|-25.28
800018192|28.68767|-26.10333
800018200|31.10463|-25.32847
800034874|31.0082|-24.6517
800018226|28.82473|-25.398
800018242|29.90542|-27.37002
800034926|31.1345|-24.6042
800018275|29.6525|-26.80467
800018283|29.12895|-25.85572
800018291|31.75615|-25.73102
800018317|31.76828|-25.64365
800034589|31.1424|-25.16988
800018358|31.19102|-25.4528
800018382|28.41683|-25.16817
800005546|31.354|-25.52127
800019836|30.83485|-26.29112
800018416|29.96633|-26.49983
800018424|31.84433|-25.95733
800018432|30.8235|-26.25533
800018457|28.88783|-25.33383
800018465|28.7737|-25.40963
800018481|29.07425|-26.85778
800018523|30.80217|-27.0205
800018531|29.96933|-26.50433
800028654|30.75373|-24.89977
800017947|30.75417|-24.8865
800018564|29.20383|-25.8195
800028571|30.79368|-24.63062
800035013|31.2415|-24.9212
800035383|.|.
800018671|28.81783|-24.99867
800034927|31.0555|-24.5922
800008052|29.21617|-25.87258
800018705|30.43168|-25.08043
800018713|29.02557|-25.12915
800018721|31.81105|-25.64873
800035088|31.1047|-24.8515
800034875|31.0476|-24.665
800018770|28.62838|-25.01718
800018796|28.60767|-26.64217
800018812|30.45367|-26.98883
800018820|29.95967|-26.49267
800034844|31.2517|-24.8345
800018846|30.45317|-26.98083
800018853|28.83483|-25.34383
800018911|30.78268|-27.02333
800018903|28.88133|-25.332
800018929|29.90797|-27.36248
800034954|31.0902|-24.737
800018952|29.42117|-27.11183
800018960|28.85332|-24.93918
800018986|28.64103|-25.01163
800019000|28.88383|-24.9445
800019018|28.7089|-25.01702
800019034|28.69662|-25.02495
800019042|28.769|-25.05383
800019075|28.913|-25.06553
800019083|29.02617|-25.06983
800019117|28.69772|-25.02128
800019133|28.45717|-25.15667
800019174|28.40333|-25.17217
800019190|29.44783|-25.7465
800019216|30.80967|-26.25133
800029793|28.472|-25.16012
800028779|29.964|-26.48906
800019281|28.90267|-25.17
800035141|31.0693|-24.7923
800019315|28.70917|-25.6025
800019323|29.74457|-26.52692
800019331|28.63263|-25.45472
800019349|28.945|-25.138
800034903|31.0062|-24.735
800019364|29.199|-26.96233
800019380|30.77065|-26.41142
800035210|31.3585|-24.8577
800019414|28.57417|-26.14233
800019422|29.32871|-26.83132
800035073|31.1387|-24.9863
800019448|30.1885|-26.526
800029066|31.49216|-25.50425
800019505|29.03683|-26.98667
800019547|29.041|-26.6205
800035601|.|.
800035312|31.130086|-25.044411
800035089|31.0592|-24.8365
800031070|31.15655|-25.39116
800019646|31.48715|-25.71912
800035170|31.2738|-24.7007
800034955|31.0695|-24.7742
800019703|29.00357|-25.12832
800019711|28.85428|-25.38363
800019729|31.0959|-25.22145
800030809|30.425717|-26.972933
800019737|29.45233|-26.4795
800035042|31.302893061|-24.634503107
800019752|30.79728|-27.07587
800034439|31.51064|-25.6715
800019778|31.15795|-25.1369
800019786|31.8935|-25.7725
800019802|31.91667|-25.90807
800035043|31.4408|-24.67
800035481|.|.
800019844|31.13413|-25.3341
800019877|29.75967|-26.93783
800035015|31.2537|-24.889
800034956|31.1013|-24.8
800019927|29.11333|-26.47267
800030734|31.312433|-25.53035
800019968|31.85133|-25.65718
800019984|29.15477|-25.90627
800019992|31.53633|-25.75083
800020016|28.7016|-25.03627
800020032|30.77698|-26.30165
800034928|31.1425|-24.669
800030254|29.211262744|-26.515474236
800035459|.|.
800035142|31.0398|-24.8
800034983|31.0219|-24.5951
800034929|31.086|-24.6062
800020131|31.32923|-25.50112
800020149|28.7535|-25.10483
800020156|28.9954|-25.5193
800035143|31.0558|-24.7855
800020206|31.86467|-25.67883
800028639|30.80104|-24.67195
800035016|31.2032|-24.9552
800020248|28.81805|-25.28252
800020263|30.00833|-27.091
800020289|28.75267|-25.10217
800034876|31.0563|-24.6678
800034877|31.0382|-24.6582
800035144|31.0382|-24.787
800020362|28.85982|-24.9596
800034930|31.2098|-24.6227
800034984|30.9895|-24.593
800020396|28.623|-26.66767
800020404|30.23517|-24.99167
800028589|30.74393|-24.63718
800035115|31.3688|-24.9522
800029538|30.84159|-24.92923
800034608|.|.
800035017|31.2248|-24.9262
800020461|29.18843|-26.54188
800035145|31.0098|-24.7717
800035075|31.134|-24.9713
800020495|31.79362|-25.8625
800034447|31.91562|-25.90305
800020511|31.84058|-25.75873
800020529|31.1783|-25.42347
800035044|31.4422|-24.7023
800034985|31.0598|-24.5852
800020578|31.53087|-25.68848
800020594|29.18633|-27.00217
800034605|30.776|-26.99535
800020610|31.18928|-25.42903
800034590|31.531666|-25.286505
800020651|31.15432|-25.31532
800020669|28.79683|-25.01317
800020685|29.05151|-25.10697
800020693|29.29083|-26.214
800020701|30.79303|-26.4267
800020719|28.77667|-25.05467
800020727|28.78217|-25.4136
800020735|28.9701|-25.92173
800026559|28.74745|-25.40412
800020743|31.84267|-25.661
800034957|31.1048|-24.7407
800020768|31.14603|-25.07438
800020776|29.17183|-25.87017
800020784|31.3403|-25.50452
800020792|30.7698|-26.06992
800020800|31.19453|-25.4346
800034207|31.207861716|-25.412887723
800020818|28.912|-26.37883
800020834|31.686|-25.66033
800020859|28.9565|-25.2025
800026930|31.82095|-25.73642
800020867|31.93998|-25.93015
800020875|31.2645|-25.40743
800020917|28.95052|-25.29258
800020925|28.82287|-25.34152
